step,mean_vel_x,mean_abs_vx_error,p2_fault_active_mean,residual_action_mean_norm,final_action_mean_norm,base_action_mean_norm,residual_action_max_norm,mean_abs_yaw_error,done_count,no_nan_inf
85,0.812371015548706,0.2553463876247406,0.0,0.06373460590839386,1.4511501789093018,1.4511501789093018,0.10630132257938385,0.15304242074489594,0,True
86,0.8082671761512756,0.2583678066730499,0.0,0.06442956626415253,1.456102728843689,1.456102728843689,0.09865420311689377,0.1492013931274414,0,True
87,0.7959561347961426,0.26232126355171204,0.0,0.06332393735647202,1.4508507251739502,1.4508507251739502,0.10237034410238266,0.1383134424686432,0,True
88,0.7878378629684448,0.27144911885261536,0.0,0.06462661176919937,1.4559495449066162,1.4559495449066162,0.10448870062828064,0.1619284600019455,0,True
89,0.7908375263214111,0.267027348279953,0.0,0.06452618539333344,1.4774916172027588,1.4774916172027588,0.1369643211364746,0.14487022161483765,0,True
90,0.7967147827148438,0.25633710622787476,0.0,0.06511421501636505,1.4707293510437012,1.4707293510437012,0.10500408709049225,0.16618728637695312,0,True
91,0.8086888194084167,0.25682130455970764,0.0,0.06536108255386353,1.4788880348205566,1.4788880348205566,0.1427236944437027,0.18331661820411682,0,True
92,0.8202064633369446,0.25995370745658875,0.0,0.06717261672019958,1.4781076908111572,1.4781076908111572,0.18608419597148895,0.1713818907737732,0,True
93,0.8038049936294556,0.2643328905105591,0.0,0.06604128330945969,1.4575090408325195,1.4575090408325195,0.18200278282165527,0.19023844599723816,1,True
94,0.8057128190994263,0.2672663927078247,0.0,0.06435021758079529,1.433337926864624,1.433337926864624,0.14278411865234375,0.1769082248210907,0,True
95,0.8035136461257935,0.2547641098499298,0.0,0.06422514468431473,1.442317247390747,1.442317247390747,0.16125260293483734,0.15249556303024292,0,True
96,0.813963770866394,0.26350829005241394,0.0,0.06467577815055847,1.4470479488372803,1.4470479488372803,0.17839066684246063,0.16211219131946564,0,True
97,0.8255861401557922,0.25745952129364014,0.0,0.06570881605148315,1.4562759399414062,1.4562759399414062,0.15961849689483643,0.1566334217786789,0,True
98,0.8329806327819824,0.25653403997421265,0.0,0.06686970591545105,1.4562703371047974,1.4562703371047974,0.12684909999370575,0.1612783968448639,0,True
99,0.8178989887237549,0.2515111565589905,0.0,0.0651034563779831,1.4614278078079224,1.4614278078079224,0.10642383992671967,0.14486438035964966,0,True
100,0.8265707492828369,0.24565255641937256,0.0,0.06321914494037628,1.4740769863128662,1.4740769863128662,0.08910160511732101,0.13134917616844177,0,True
101,0.8310641050338745,0.23851048946380615,0.0,0.06505459547042847,1.4820199012756348,1.4820199012756348,0.11856851726770401,0.11406038701534271,0,True
102,0.8277756571769714,0.2320786416530609,0.0,0.06487234681844711,1.4637842178344727,1.4637842178344727,0.1014522910118103,0.12404999136924744,0,True
103,0.8295817971229553,0.24447447061538696,0.0,0.06475699692964554,1.4871152639389038,1.4871152639389038,0.11824452131986618,0.12337765097618103,0,True
104,0.8401245474815369,0.24352550506591797,0.0,0.06533488631248474,1.4953926801681519,1.4953926801681519,0.13034459948539734,0.11800144612789154,0,True
105,0.8374378681182861,0.23983120918273926,0.0,0.06521844863891602,1.4902677536010742,1.4902677536010742,0.11839993298053741,0.12088774144649506,0,True
106,0.841869592666626,0.24219298362731934,0.0,0.0646234005689621,1.502734661102295,1.502734661102295,0.12050386518239975,0.13172173500061035,0,True
107,0.8552722930908203,0.23851405084133148,0.0,0.06527547538280487,1.4909958839416504,1.4909958839416504,0.10693871229887009,0.13658210635185242,0,True
